source,name,phone,address,category,city,country,company_number,incorporated_on,status,keyword,reason,date_found,contacted
overpass,Zapco,+1-512-733-8300,"Austin, 78717",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Claudia's Hair Salon,+1-512-260-2566,"2006 West Parmer Lane, Austin, 78727",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Blackjack Gunsmithing,+1-512-450-3535,"13043 Pond Springs Road, Austin, 78729",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Austin Auto Assistance,+1-512-472-6605,"8801 FM 969, Austin, 78724",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Fast Freddy's,+1-512-447-0055,"7811 South 1st Street, Austin",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Old School Liquor & Market,+1-512-992-0633,"1901 West William Cannon Drive, Austin, 78745",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Brooklyn Bike Doctor ATX,+1 512 537 9632,"2709 East 5th Street, Austin, 78702",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Adolph's Barbershop,+1-512-444-9153,"Austin, 78745",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Justina's Salon,+1-512-928-5522,"8806 North Lamar Boulevard, Austin, 78753",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Bali Massage Spa,+1-512-320-8999,"6800 West Gate Boulevard, Austin, 78745",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Twisted K Nutrition,+1-737-414-2930,"6800 West Gate Boulevard, Austin, 78745",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Neighbor Self Storage,+1-737-250-7378,"2800 Bartons Bluff Lane, Austin, 78746",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Quarter To Ten,+1-512-447-1147,"6800 West Gate Boulevard, Austin, 78745",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Davis Liqour,+1-512-953-8098,"3008 Davis Lane, Austin, 78745",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Somethings Brewing,+17755603195,"15 Main Street, Austin",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Posh Nail Bar,+1-512-434-8956,"9900 South Interstate 35, Austin, 78748",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,A-A1 Foods,+1-512-326-5222,"3913 Todd Lane, Austin, 78744",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,JD's Supermarket #9,+1-512-297-2118,"6214 East Riverside Drive, Austin, 78741",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,WEIRDO,+1-512-330-4854,"14125 The Lakes Boulevard, Pflugerville, 78660",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Elmexabarber,+1-512-999-4411,"9063 Research Boulevard, Austin, 78758",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Rathbone Moto Works,+1-512-953-5370,"8314 cross park dr, austin, 78754",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Ideal Barbershop,+15124770542,"1914 B East 12th Street, Austin, 78702",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Food Mart,+1-512-973-0330,"2601 West Braker Lane, Austin, 78758",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Lammes Candies,+1-512-453-2899,"5330 Airport Boulevard, Austin, 78751",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Leamington Foods,+1-773-261-3055,"5467 West Madison Street, Chicago, 60644",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Sunrise Mini-Mart,+1-512-459-0746,"7401 Burnet Road, Austin, 78757",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Prime Mart,+1-512-382-2986,"12430 North Lamar Boulevard, Austin, 78758",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Austin Peel & Son Funeral Home,+1-512-419-7224,"607 East Anderson Lane, Austin, 78752",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Crunch N Munch,+1-512-779-4442,"5816 North Interstate Highway 35 Service Road, Austin, 78751",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,APD Garage,+1 512-974-2000,"708 East 8th Street, Austin",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,East 1st Grocery,+1-512-477-0988,"1811 East Cesar Chavez Street, Austin, 78702",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Sam's Mini Mart,+1-512-927-6117,"5210 Manor Road, Austin, 78723",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Crestview Auto Repair,+1-512-467-0765,"7200 Woodrow Avenue, Austin, 78757",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Luu Auto Repair,+15128371417,"8225 North Lamar Boulevard, Austin, 78753",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Star Stop 50,+1-512-382-1646,"6310 East Ben White Boulevard, Austin, 78741",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Stop N Express,+1-512-926-2763,"5301 Manor Road, Austin, 78723",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Capital Collision Auto Repair Center,+1-512-821-3100,"1950 Rutland Drive, Austin, 78758",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Luu Auto Repair & Body Shop,+1-512-837-3714,"903 Kramer Lane, Austin, 78758",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,H-E-B Express,+1-512-448-3513,"2512 East Riverside Drive, Austin, 78741",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Stop & Save,+1-512-447-3373,"1800 Burton Drive, Austin, 78741",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Scenic Brook Food Mart,+1-512-288-6800,"7216 Highway 71 West, Austin, 78735",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Onion Creek Food Mart,+1-512-282-7211,"2101 Boca Raton Drive, Austin, 78747",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Beatniks Market & Cafe,+1-512-502-5146,"4415 Menchaca Road, Austin, 78745",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Burpy Market,+1-512-386-5329,"6311 Burleson Road, Austin, 78744",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Ten Pretty Nails,+1-512-251-6464,"1420 Wells Branch Parkway, Pflugerville, 78660",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Wells Branch Food Mart,+1-512-335-6666,"3505 Wells Branch Parkway, Austin, 78727",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Foodie's,+1-512-992-0273,"8225 Highway 71 West, Austin, 78735",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Maha Market,+1-512-551-2544,"5212 Manchaca Road, Austin, 78745",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,Tinnin Food Mart,+1-512-445-6700,"1516 Tinnin Ford Road, Austin, 78741",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
overpass,HokkaiSan,+1-512-906-0966,"609 Congress Avenue, Austin, 78701",shop,Austin,US,,,,,No website listed on OpenStreetMap for this shop - potential web design / marketing lead.,2026-08-27,no
companies_house,EDWARDS WEBWORKS & MARKETING LTD,,"27 Old Gloucester Street, London, WC1N 3AX, United Kingdom",marketing,,GB,17405830,2026-08-18,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,WILSON! MARKETING LTD,,"112 Spendmore Lane, Coppull, Chorley, PR7 5BX, England",marketing,,GB,17406913,2026-08-18,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,MFM MARKETING LTD,,"2 Copenhagen Street, The Kiln, Worcester, WR1 2HB, England",marketing,,GB,17403645,2026-08-17,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,METTLE MARKETING LTD,,"167-169 Great Portland Street, London, W1W 5PF, England",marketing,,GB,17403767,2026-08-17,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,BH MARKETING LTD,,"113 Romford Road, London, E15 4LY, United Kingdom",marketing,,GB,17406265,2026-08-18,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,KLIPSPOT MARKETING LIMITED,,"Office 10258 321-323 High Road, Chadwell Heath, Essex, RM6 6AX, United Kingdom",marketing,,GB,17395590,2026-08-12,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,BOOSTLABX MARKETING LTD,,"49 Jamaica Street, Liverpool, L1 0AH, England",marketing,,GB,17399173,2026-08-13,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,IMPACT MARKETING HOLDINGS LTD,,"14 Park Row, Nottingham, NG1 6GR, England",marketing,,GB,17401799,2026-08-14,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,NOVENTRA2026 MARKETING LTD,,"Office 1601 85 Dunstall Hill, Wolverhampton, WV60SR, United Kingdom",marketing,,GB,17395372,2026-08-12,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,3T MARKETING LTD,,"Swallow House, Parsons Road, Washington, NE37 1EZ, United Kingdom",marketing,,GB,17401124,2026-08-14,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,DSH MARKETING LIMITED,,"2 Beer Road, Seaton, EX12 2PA, England",marketing,,GB,17408458,2026-08-19,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,DRC MARKETING LTD,,"39a High Street, Billericay, CM12 9BA, United Kingdom",marketing,,GB,17411245,2026-08-20,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,SANASCENDANT MARKETING GROUP LTD,,"65 Delamere Road, Hayes, UB4 0NN, England",marketing,,GB,17411222,2026-08-20,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,SANDWICH MARKETING LTD,,"124 Knowsley Road, Norwich, NR3 4PU, England",marketing,,GB,17414781,2026-08-21,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,BRISBANE MARKETING & PROPERTY MANAGEMENT LTD,,"19 Sinclair Drive, Largs, KA30 9BL, Scotland",marketing,,GB,SC899868,2026-08-20,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,EFFICIENSEE MARKETING LTD,,"66 Paul Street, London, England, EC2A 4NA, United Kingdom",marketing,,GB,17412049,2026-08-20,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,FORMORA MARKETING LTD,,"Office 1655 85 Dunstall Hill, Wolverhampton, WV60SR, United Kingdom",marketing,,GB,17412780,2026-08-21,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,JENUINE MARKETING SOLUTIONS LTD,,"7 Heol Dirion, Coedpoeth, Wrexham, LL11 3HL, Wales",marketing,,GB,17402827,2026-08-17,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,8M-MARKETING LLP,,"32 Kinburn Street, London, Southwark, SE16 6DW, England",marketing,,GB,OC461405,2026-08-17,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,GEM MARKETING GROUP LIMITED,,"124-128 City Road, London, EC1V 2NX, England",marketing,,GB,17409885,2026-08-19,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,A & K MARKETING LTD,,"35, Flat 16 Nelson Walk, London, E3 3FS, United Kingdom",marketing,,GB,17412529,2026-08-20,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,STILTS MARKETING LTD,,"1 Chislett Close, Sellindge, Ashford, TN25 6HW, England",marketing,,GB,17412912,2026-08-21,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,ACM MARKETING & MANAGEMENT SERVICES LTD,,"1 Giltspur Street, Farringdon, London, EC1A 9DD, United Kingdom",marketing,,GB,17409502,2026-08-19,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,KARAMELMINI MARKETING STUDIO LTD,,"2 St Johns Close, Didcot, OX11 8DF, United Kingdom",marketing,,GB,17411452,2026-08-20,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,TCT MARKETING LTD,,"Albion Mills, Albion Road, Bradford, BD10 9TQ, United Kingdom",marketing,,GB,17412659,2026-08-20,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,MALWOD DIGITAL MARKETING LTD,,"113 Wentloog Road, Caerdydd, CF3 3HE, United Kingdom",marketing,,GB,17395952,2026-08-12,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,YERYTRIPERT MARKETING LTD,,"Office 1620 85 Dunstall Hill, Wolverhampton, WV60SR, United Kingdom",marketing,,GB,17399625,2026-08-13,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,HELPFUL MARKETING LTD,,"71-75 Shelton Street, Covent Garden, London, WC2H 9JQ, United Kingdom",marketing,,GB,17408274,2026-08-19,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,TOPH MARKETING LIMITED,,"128 City Road, London, EC1V 2NX, United Kingdom",marketing,,GB,17408472,2026-08-19,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,CIRCUS MARKETING LTD,,"91 High Avenue, Letchworth Garden City, SG6 3QW, United Kingdom",marketing,,GB,17396504,2026-08-12,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,SMC MARKETING GROUP LTD,,"Office 2 191 Stafford Road, Wallington, Surrey, SM6 9BT, United Kingdom",marketing,,GB,17397591,2026-08-12,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,INTERMED MARKETING LTD,,"28, 28 Ripley Road, Hampton, TW12 2JH, United Kingdom",marketing,,GB,17400086,2026-08-14,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,WEST HAUS MARKETING LIMITED,,"27 St. Cuthberts Street, Bedford, MK40 3JG, United Kingdom",marketing,,GB,17408911,2026-08-19,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,RADICAL DIGITAL MARKETING LTD,,"1st Floor, Ealing Cross,, 85 Uxbridge Road,, London,, W5 5BW, United Kingdom",marketing,,GB,17396994,2026-08-12,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,REWARDS AND ACHIEVEMENTS MARKETING. LTD,,"124-128 City Road, London, EC1V 2NX, England",marketing,,GB,17402759,2026-08-16,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,PRIME DIGITAL MARKETING LTD,,"Priestlands Mapstone Close, Hambrook, Bristol, BS16 1RN, England",marketing,,GB,17399085,2026-08-13,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,M3 MARKETING HOLDINGS LIMITED,,"Marlow International, Parkway, Marlow, SL7 1YL, England",marketing,,GB,17400473,2026-08-14,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,NOURD MARKETING LIMITED,,"16 Abbotsford Road, Manchester, M21 0RJ, England",marketing,,GB,17402067,2026-08-14,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,DAIVORA MARKETING LTD,,"Office 20771 182-184 High Street North, London, East Ham, E6 2JA, United Kingdom",marketing,,GB,17405081,2026-08-17,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,FITLEANU MARKETING SERVICES LTD,,"Office 1630 85 Dunstall Hill, Wolverhampton, WV60SR, United Kingdom",marketing,,GB,17401294,2026-08-14,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,GEORGIA MARKETING GROUP LTD,,"19 Summerland Close, Penarth, CF64 2QA, United Kingdom",marketing,,GB,17412549,2026-08-20,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,SL MARKETING LTD,,"217 Brentwood Road, Essex, RM1 2RL, United Kingdom",marketing,,GB,17413489,2026-08-21,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,M N M MARKETING LTD,,"152 Hawthorn Road, Ashington, NE63 9BG, United Kingdom",marketing,,GB,17409846,2026-08-19,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,GOLDEN MARKETING LTD,,"1 North Parade, Manchester, M3 2NH, United Kingdom",marketing,,GB,17412221,2026-08-20,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,PERIPHERAL MARKETING LTD,,"Cadre Advisory Unit B Off Edge, Station Approach, Penarth, CF64 3EE, Wales",marketing,,GB,17411765,2026-08-20,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,PROBD & MARKETING LTD,,"12 Westfield Place, Bristol, BS8 4AY, England",marketing,,GB,17405132,2026-08-17,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,IF MARKETING AGENCY LIMITED,,"The Stables. Delamere House, Great Wymondley, SG4 7ER, United Kingdom",marketing,,GB,17416022,2026-08-24,active,marketing,"Newly incorporated company (within the last 14 days) matching keyword 'marketing' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,ALPHA SOFTWARE DEVELOPMENT LIMITED,,"182-184 High Street North, London, E6 2JA, England",software,,GB,17403847,2026-08-17,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,HAYMAN SOFTWARE LTD,,"71-75 Shelton Street, Covent Garden, London, WC2H 9JQ, United Kingdom",software,,GB,17403938,2026-08-17,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,QURE SOFTWARE LIMITED,,"Tallis House, 2 Tallis Street, London, EC4Y 0AB, United Kingdom",software,,GB,17401436,2026-08-14,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,SOUNDCHECK SOFTWARE LTD,,"71-75 Shelton Street, Covent Garden, London, WC2H 9JQ, United Kingdom",software,,GB,17398054,2026-08-13,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,UMBRELLA SOFTWARE LTD,,"76b Hill Road, Oakley, Basingstoke, RG23 7JJ, England",software,,GB,17395923,2026-08-12,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,SZALLAI SOFTWARE LTD,,"71-75 Shelton Street, Covent Garden, London, WC2H 9JQ, United Kingdom",software,,GB,17398084,2026-08-13,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,TRUELINE SOFTWARE LTD,,"Siu Offices, 4-6 Greatorex Street, London, E1 5NF, United Kingdom",software,,GB,17399321,2026-08-13,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,RESOURCE READY AI SOFTWARE DEVELOPMENT LIMITED,,"Office 20382 182-184 High Street North, East Ham, London, E6 2JA, United Kingdom",software,,GB,17400796,2026-08-14,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,TITANIUM DIGITAL & SOFTWARE HUB LTD,,"Titanium, Whalley Street, Preston, PR5 6GH, United Kingdom",software,,GB,17410981,2026-08-20,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,BIELOV SOFTWARE LIMITED,,"71-75 Shelton Street, Covent Garden, London, WC2H 9JQ, United Kingdom",software,,GB,17407224,2026-08-18,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,MOCHI SOFTWARE LTD,,"66 Paul Street, London, EC2A 4NA, England",software,,GB,17410569,2026-08-20,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,STRATA SOFTWARE LTD,,"21 Blendon Road, Maidstone, ME14 5QA, England",software,,GB,17414348,2026-08-21,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,AGENTIC SOFTWARE LTD,,"66 Paul Street, London, England, EC2A 4NA, United Kingdom",software,,GB,17415229,2026-08-23,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,YELLS SOFTWARE LTD,,"Apartment 615 Vermont House 8 Dingley Road, London, EC1V 8DN, England",software,,GB,17402158,2026-08-15,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,THE SMALL SOFTWARE COMPANY LIMITED,,"5 Richmond Drive, Grantham, NG31 8UD, England",software,,GB,17399949,2026-08-14,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,WOLF ROCK SOFTWARE LIMITED,,"3 Blue Anchor, Fraddon, St. Columb, Cornwall, TR9 6LT, United Kingdom",software,,GB,17400757,2026-08-14,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,OPCELA SOFTWARE LTD,,"37 Southfield Drive, North Ferriby, HU14 3DU, England",software,,GB,17403873,2026-08-17,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,FAST DRAFT SOFTWARE LIMITED,,"17 Redwood Close Holbeach, Spalding, Lincolnshire, PE12 7FL, England",software,,GB,17395331,2026-08-12,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,GENISYS SOFTWARE LTD,,"6 Sutton Meadows, Leverington, Wisbech, PE13 5ED, England",software,,GB,17402488,2026-08-16,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
companies_house,C. HIND SOFTWARE LTD,,"71-75 Shelton Street, Covent Garden, London, WC2H 9JQ, United Kingdom",software,,GB,17411905,2026-08-20,active,software,"Newly incorporated company (within the last 14 days) matching keyword 'software' - likely needs a website, branding, or marketing help.",2026-08-26,no
